State,Commodity,Price
tamil nadu,beans,4500.0
tamil nadu,ginger,7500.0
tamil nadu,snakeguard,2750.0
tamil nadu,beetroot,3500.0
tamil nadu,mango,8000.0
tamil nadu,onion,2500.0
tamil nadu,coriander leaves,4000.0
tamil nadu,tur,5000.0
tamil nadu,pumpkin,3000.0
tamil nadu,ginger,8000.0
tamil nadu,cabbage,2000.0
tamil nadu,cucumber,3000.0
tamil nadu,onion,3500.0
tamil nadu,papaya,3000.0
tamil nadu,drumstick,4000.0
tamil nadu,onion,3000.0
tamil nadu,brinjal,4000.0
tamil nadu,bottle gourd,1000.0
tamil nadu,green chilli,5000.0
tamil nadu,sweet potato,3500.0
tamil nadu,ridge gourd,4000.0
tamil nadu,guava,5000.0
tamil nadu,cauliflower,4000.0
tamil nadu,bottle gourd,1500.0
tamil nadu,green chilli,5000.0
tamil nadu,carrot,4000.0
tamil nadu,ridge gourd,4000.0
tamil nadu,capsicum,8000.0
tamil nadu,guava,5000.0
tamil nadu,onion,3500.0
tamil nadu,bottle gourd,1500.0
tamil nadu,banana,3000.0
tamil nadu,snakeguard,4000.0
tamil nadu,cucumber,6000.0
tamil nadu,raddish,3000.0
tamil nadu,mint,3000.0
tamil nadu,maize,3000.0
tamil nadu,banana,2750.0
tamil nadu,potato,2750.0
tamil nadu,brinjal,2750.0
tamil nadu,sapota,3750.0
tamil nadu,tomato,1750.0
tamil nadu,bottle gourd,900.0
tamil nadu,snakeguard,2750.0
tamil nadu,ridge gourd,4750.0
tamil nadu,capsicum,7500.0
tamil nadu,drumstick,3750.0
tamil nadu,maize,4500.0
madhya pradesh,wheat,1975.0
madhya pradesh,wheat,2300.0
tamil nadu,pineapple,5750.0
tamil nadu,brinjal,4750.0
tamil nadu,papaya,4250.0
tamil nadu,bitter gourd,4750.0
tamil nadu,pumpkin,1400.0
tamil nadu,coconut,5100.0
tamil nadu,snakeguard,2900.0
tamil nadu,beetroot,3550.0
tamil nadu,drumstick,3750.0
tamil nadu,mango,3400.0
tamil nadu,potato,3750.0
tamil nadu,pumpkin,1750.0
madhya pradesh,gram,5000.0
tamil nadu,onion,2100.0
tamil nadu,maize,2000.0
tamil nadu,banana,4250.0
tamil nadu,brinjal,2200.0
tamil nadu,coriander leaves,3400.0
tamil nadu,papaya,2750.0
tamil nadu,water melon,1900.0
tamil nadu,sweet line,3250.0
tamil nadu,green chilli,4200.0
tamil nadu,beans,6750.0
tamil nadu,ginger,7750.0
tamil nadu,banana,4250.0
tamil nadu,water melon,1750.0
tamil nadu,bottle gourd,1100.0
tamil nadu,carrot,5250.0
tamil nadu,cabbage,2250.0
tamil nadu,beetroot,3750.0
tamil nadu,cucumber,5500.0
tamil nadu,drumstick,1750.0
tamil nadu,maize,3000.0
tamil nadu,green peas,4800.0
tamil nadu,pumpkin,1300.0
tamil nadu,snakeguard,1900.0
tamil nadu,mint,2500.0
maharashtra,muskmelon,1100.0
maharashtra,ginger,4000.0
maharashtra,bottle gourd,1000.0
maharashtra,guar,6500.0
maharashtra,beans,2300.0
maharashtra,green peas,5000.0
madhya pradesh,wheat,2175.0
madhya pradesh,wheat,2010.0
madhya pradesh,mustard,6000.0
madhya pradesh,lentil,6650.0
tamil nadu,coriander leaves,5000.0
tamil nadu,papaya,4000.0
tamil nadu,bitter gourd,4000.0
tamil nadu,groundnut,6000.0
tamil nadu,mango,7000.0
tamil nadu,mint,3000.0
madhya pradesh,wheat,2100.0
tamil nadu,green chilli,4200.0
tamil nadu,snakeguard,2250.0
tamil nadu,potato,3000.0
tamil nadu,brinjal,2500.0
tamil nadu,tomato,1500.0
tamil nadu,mango,6000.0
tamil nadu,onion,3500.0
tamil nadu,cauliflower,3750.0
tamil nadu,green peas,6500.0
tamil nadu,green chilli,4000.0
tamil nadu,beans,6750.0
tamil nadu,ginger,7750.0
tamil nadu,beetroot,3350.0
tamil nadu,ridge gourd,4350.0
tamil nadu,raddish,2250.0
tamil nadu,beetroot,2750.0
tamil nadu,cucumber,3750.0
tamil nadu,mint,4750.0
tamil nadu,coriander leaves,2900.0
tamil nadu,bitter gourd,2400.0
tamil nadu,pumpkin,1300.0
tamil nadu,banana,2750.0
tamil nadu,carrot,2950.0
tamil nadu,cabbage,1700.0
tamil nadu,ridge gourd,2900.0
tamil nadu,onion,2950.0
tamil nadu,banana,3750.0
tamil nadu,onion,2750.0
tamil nadu,papaya,2750.0
tamil nadu,green chilli,4750.0
tamil nadu,guava,4750.0
tamil nadu,onion,3250.0
kerala,banana,3900.0
odisha,brinjal,2000.0
himachal pradesh,peas,2900.0
himachal pradesh,pumpkin,3300.0
himachal pradesh,carrot,2600.0
himachal pradesh,papaya,4800.0
uttarakhand,tomato,1700.0
uttarakhand,ginger,2600.0
haryana,grapes,8000.0
haryana,muskmelon,2750.0
haryana,sweet line,3500.0
haryana,capsicum,3250.0
haryana,pumpkin,1250.0
haryana,raddish,1100.0
haryana,guar,7000.0
odisha,banana,2000.0
kerala,cabbage,2600.0
kerala,cabbage,2400.0
kerala,carrot,4600.0
kerala,beetroot,2400.0
uttarakhand,cucumber,566.66
andhra pradesh,tomato,900.0
uttarakhand,bitter gourd,750.0
madhya pradesh,wheat,2250.0
uttar pradesh,wheat,2440.0
west bengal,wheat,3100.0
west bengal,rice,4600.0
tamil nadu,coriander leaves,4750.0
tamil nadu,sapota,3400.0
tamil nadu,papaya,3400.0
tamil nadu,tomato,1400.0
tamil nadu,bitter gourd,2900.0
tamil nadu,bottle gourd,1350.0
tamil nadu,banana,2900.0
tamil nadu,snakeguard,1350.0
tamil nadu,beetroot,3300.0
tamil nadu,banana,3750.0
tamil nadu,coconut,4750.0
tamil nadu,carrot,5750.0
tamil nadu,raddish,2100.0
tamil nadu,sapota,3250.0
tamil nadu,beans,4000.0
tamil nadu,cucumber,2250.0
tamil nadu,mint,2500.0
tamil nadu,tomato,1800.0
tamil nadu,bitter gourd,2800.0
tamil nadu,beans,6600.0
tamil nadu,onion,4600.0
tamil nadu,bitter gourd,4500.0
tamil nadu,bottle gourd,3000.0
tamil nadu,mango,7000.0
tamil nadu,onion,4000.0
tamil nadu,bitter gourd,2750.0
tamil nadu,pumpkin,1250.0
tamil nadu,onion,3750.0
tamil nadu,pumpkin,1900.0
tamil nadu,beans,7250.0
tamil nadu,guava,5500.0
tamil nadu,cauliflower,3250.0
tamil nadu,pumpkin,1850.0
tamil nadu,beans,7750.0
tamil nadu,carrot,5750.0
tamil nadu,cabbage,2750.0
tamil nadu,guava,5500.0
maharashtra,papaya,900.0
maharashtra,muskmelon,1000.0
maharashtra,cauliflower,950.0
maharashtra,methi leaves,650.0
maharashtra,ridge gourd,3000.0
maharashtra,cauliflower,750.0
maharashtra,cabbage,600.0
maharashtra,methi leaves,2500.0
maharashtra,ginger,2750.0
maharashtra,bottle gourd,2500.0
maharashtra,garlic,7500.0
uttar pradesh,water melon,1200.0
tripura,bitter gourd,5800.0
west bengal,brinjal,1500.0
west bengal,onion,1000.0
west bengal,pumpkin,2500.0
west bengal,tomato,1400.0
west bengal,potato,1600.0
west bengal,onion,2800.0
west bengal,ginger,8000.0
west bengal,onion,2800.0
tamil nadu,onion,2000.0
tamil nadu,potato,4000.0
tamil nadu,pumpkin,1800.0
tamil nadu,beans,7700.0
tamil nadu,beetroot,4300.0
tamil nadu,ridge gourd,4600.0
tamil nadu,raddish,2600.0
tamil nadu,guava,5500.0
tamil nadu,tomato,1800.0
tamil nadu,pumpkin,1000.0
tamil nadu,snakeguard,2250.0
tamil nadu,raddish,1800.0
tamil nadu,drumstick,3000.0
tamil nadu,onion,3500.0
tamil nadu,bitter gourd,4750.0
tamil nadu,pumpkin,1750.0
tamil nadu,beetroot,3000.0
tamil nadu,ridge gourd,5750.0
tamil nadu,ginger,6650.0
tamil nadu,snakeguard,5250.0
tamil nadu,cucumber,7750.0
tamil nadu,ridge gourd,5750.0
tamil nadu,drumstick,2750.0
tamil nadu,maize,3250.0
tamil nadu,cauliflower,2000.0
tamil nadu,coriander leaves,2000.0
tamil nadu,sapota,4000.0
tamil nadu,sweet line,2750.0
tamil nadu,bitter gourd,4250.0
tamil nadu,bottle gourd,1750.0
tamil nadu,carrot,6100.0
tamil nadu,ridge gourd,4000.0
tamil nadu,mint,3000.0
tamil nadu,tomato,2000.0
tamil nadu,raddish,3000.0
tamil nadu,cauliflower,1750.0
tamil nadu,green peas,6250.0
tamil nadu,sapota,3750.0
tamil nadu,tomato,2250.0
tamil nadu,bottle gourd,1250.0
tamil nadu,coconut,5250.0
tamil nadu,raddish,1850.0
tamil nadu,capsicum,5500.0
tamil nadu,mango,6500.0
tamil nadu,sapota,3500.0
tamil nadu,pumpkin,2000.0
tamil nadu,cucumber,2500.0
tamil nadu,onion,4000.0
tamil nadu,mint,2500.0
tamil nadu,ginger,8400.0
tamil nadu,cucumber,5000.0
tamil nadu,lime,4000.0
tamil nadu,banana,5000.0
tamil nadu,potato,2800.0
tamil nadu,papaya,4000.0
tamil nadu,bitter gourd,3000.0
tamil nadu,green chilli,3250.0
tamil nadu,ginger,8000.0
tamil nadu,carrot,3000.0
tamil nadu,beetroot,3000.0
tamil nadu,raddish,2000.0
tamil nadu,onion,3500.0
tamil nadu,bottle gourd,1500.0
tamil nadu,pumpkin,2500.0
tamil nadu,ginger,8000.0
tamil nadu,snakeguard,4000.0
tamil nadu,mint,3000.0
madhya pradesh,wheat,2190.0
madhya pradesh,gram,5150.0
madhya pradesh,wheat,2225.0
madhya pradesh,wheat,2100.0
madhya pradesh,wheat,2030.0
madhya pradesh,wheat,2151.0
madhya pradesh,maize,1683.0
madhya pradesh,wheat,2000.0
gujarat,tomato,1500.0
gujarat,onion,1250.0
gujarat,bottle gourd,1750.0
gujarat,papaya,1875.0
gujarat,guava,2625.0
gujarat,guar,5950.0
gujarat,banana,1775.0
karnataka,groundnut,4996.0
telangana,cauliflower,900.0
telangana,cucumber,1400.0
kerala,bitter gourd,6100.0
kerala,onion,2300.0
west bengal,brinjal,1200.0
west bengal,pumpkin,2000.0
tamil nadu,bottle gourd,1750.0
tamil nadu,pumpkin,2750.0
tamil nadu,green chilli,4500.0
tamil nadu,beetroot,2750.0
tamil nadu,banana,5500.0
tamil nadu,potato,3300.0
tamil nadu,tomato,2000.0
tamil nadu,bitter gourd,5700.0
tamil nadu,bottle gourd,2400.0
tamil nadu,green chilli,4200.0
tamil nadu,beans,7200.0
tamil nadu,carrot,4200.0
tamil nadu,cabbage,2400.0
tamil nadu,beetroot,3000.0
uttarakhand,apple,6800.0
andhra pradesh,tomato,1080.0
haryana,muskmelon,2000.0
rajasthan,potato,400.0
odisha,bitter gourd,3500.0
odisha,pumpkin,1200.0
punjab,cauliflower,1000.0
west bengal,brinjal,1745.0
tamil nadu,potato,3750.0
tamil nadu,sweet line,5300.0
tamil nadu,bottle gourd,2000.0
tamil nadu,pumpkin,2000.0
tamil nadu,ginger,6350.0
tamil nadu,snakeguard,3200.0
tamil nadu,capsicum,4750.0
tamil nadu,onion,3000.0
haryana,capsicum,1800.0
haryana,ginger,3000.0
haryana,potato,600.0
uttar pradesh,cucumber,1600.0
uttar pradesh,brinjal,1600.0
uttar pradesh,garlic,6200.0
uttar pradesh,green chilli,4200.0
haryana,peas,1900.0
haryana,capsicum,1900.0
haryana,banana,2000.0
haryana,brinjal,1000.0
haryana,tomato,1500.0
tamil nadu,sapota,4250.0
tamil nadu,ginger,7200.0
tamil nadu,carrot,4750.0
tamil nadu,beetroot,4600.0
tamil nadu,ridge gourd,4250.0
tamil nadu,turnip,4250.0
kerala,carrot,4300.0
kerala,banana,3700.0
kerala,pineapple,5500.0
kerala,capsicum,6200.0
kerala,onion,2700.0
kerala,tomato,3500.0
kerala,banana,6700.0
kerala,pumpkin,1900.0
kerala,onion,4000.0
kerala,beetroot,3000.0
kerala,brinjal,4000.0
kerala,snakeguard,3400.0
kerala,cabbage,2600.0
kerala,tomato,3500.0
gujarat,tur,7300.0
haryana,onion,1320.0
punjab,cauliflower,2500.0
himachal pradesh,potato,800.0
himachal pradesh,carrot,1800.0
himachal pradesh,raddish,1300.0
west bengal,ginger,5800.0
west bengal,onion,1900.0
tamil nadu,mango,6500.0
tamil nadu,brinjal,2850.0
tamil nadu,coriander leaves,4200.0
tamil nadu,green peas,8650.0
tamil nadu,sapota,3250.0
tamil nadu,banana,3750.0
tamil nadu,beans,7050.0
tamil nadu,coconut,4200.0
tamil nadu,carrot,4250.0
tamil nadu,cabbage,1400.0
tamil nadu,ridge gourd,3750.0
tamil nadu,drumstick,2100.0
madhya pradesh,maize,1800.0
tamil nadu,coriander leaves,5250.0
tamil nadu,sapota,3800.0
tamil nadu,papaya,2350.0
tamil nadu,green chilli,4750.0
tamil nadu,ginger,7750.0
tamil nadu,tomato,1600.0
tamil nadu,pumpkin,1750.0
tamil nadu,drumstick,2200.0
tamil nadu,guava,5200.0
haryana,cabbage,550.0
haryana,spinach,700.0
haryana,ginger,7000.0
haryana,beetroot,2000.0
haryana,coriander leaves,1500.0
tamil nadu,brinjal,2600.0
tamil nadu,pumpkin,2000.0
tamil nadu,green chilli,3400.0
tamil nadu,banana,4000.0
tamil nadu,snakeguard,2000.0
tamil nadu,onion,4000.0
odisha,bitter gourd,4800.0
odisha,brinjal,2000.0
tamil nadu,sapota,3750.0
tamil nadu,beans,7150.0
tamil nadu,coconut,4750.0
tamil nadu,sweet potato,4750.0
tamil nadu,ridge gourd,5150.0
tamil nadu,guava,6600.0
tamil nadu,lemon,7150.0
tamil nadu,onion,2750.0
tamil nadu,banana,2250.0
tamil nadu,carrot,4000.0
tamil nadu,drumstick,3750.0
tamil nadu,potato,3700.0
tamil nadu,coriander leaves,4700.0
tamil nadu,beans,6700.0
tamil nadu,capsicum,2600.0
tamil nadu,banana,5800.0
tamil nadu,potato,3200.0
tamil nadu,onion,1950.0
tamil nadu,water melon,2300.0
tamil nadu,tomato,2300.0
tamil nadu,bitter gourd,4200.0
tamil nadu,groundnut,6750.0
tamil nadu,ginger,6350.0
tamil nadu,carrot,4200.0
tamil nadu,sweet line,5750.0
tamil nadu,bitter gourd,4650.0
tamil nadu,ginger,7000.0
tamil nadu,sweet potato,3250.0
tamil nadu,snakeguard,3250.0
tamil nadu,capsicum,5250.0
tamil nadu,cauliflower,3750.0
tamil nadu,bottle gourd,2250.0
tamil nadu,banana,3500.0
tamil nadu,carrot,4750.0
tamil nadu,raddish,2750.0
uttar pradesh,rice,2881.0
tamil nadu,cauliflower,3250.0
tamil nadu,brinjal,2250.0
tamil nadu,coriander leaves,4750.0
tamil nadu,green peas,7250.0
tamil nadu,sapota,4750.0
tamil nadu,banana,5250.0
tamil nadu,beans,8250.0
tamil nadu,beetroot,4250.0
tamil nadu,ridge gourd,3250.0
tamil nadu,raddish,2600.0
tamil nadu,maize,4250.0
chandigarh,bottle gourd,1200.0
chandigarh,onion,1200.0
chandigarh,bitter gourd,4500.0
chandigarh,brinjal,1700.0
tamil nadu,banana,5500.0
tamil nadu,potato,3750.0
tamil nadu,brinjal,2500.0
tamil nadu,sapota,3750.0
tamil nadu,bottle gourd,750.0
tamil nadu,green chilli,3500.0
tamil nadu,banana,3750.0
tamil nadu,sweet potato,3250.0
tamil nadu,cabbage,2750.0
tamil nadu,ridge gourd,3250.0
tamil nadu,onion,2000.0
tamil nadu,tomato,1800.0
tamil nadu,bottle gourd,2250.0
tamil nadu,green chilli,4750.0
tamil nadu,snakeguard,3000.0
tamil nadu,raddish,3250.0
tamil nadu,onion,2600.0
tamil nadu,cauliflower,3000.0
tamil nadu,sapota,4000.0
tamil nadu,tomato,2000.0
tamil nadu,bottle gourd,2000.0
tamil nadu,green chilli,3500.0
tamil nadu,ginger,8000.0
tamil nadu,cabbage,2500.0
tamil nadu,lime,4000.0
tamil nadu,onion,3750.0
tamil nadu,mint,2500.0
tamil nadu,banana,2500.0
tamil nadu,potato,3000.0
tamil nadu,banana,5500.0
tamil nadu,tomato,2000.0
tamil nadu,bottle gourd,2250.0
tamil nadu,ginger,7000.0
tamil nadu,snakeguard,3000.0
tamil nadu,beetroot,3000.0
tamil nadu,mango,6000.0
tamil nadu,banana,5500.0
tamil nadu,brinjal,3000.0
tamil nadu,papaya,4000.0
tamil nadu,guava,5000.0
tamil nadu,beans,6000.0
tamil nadu,brinjal,2500.0
tamil nadu,coriander leaves,5000.0
tamil nadu,cucumber,3000.0
tamil nadu,cauliflower,2450.0
tamil nadu,green chilli,3900.0
tamil nadu,carrot,3300.0
tamil nadu,drumstick,3900.0
tamil nadu,cauliflower,2900.0
tamil nadu,tomato,1550.0
tamil nadu,groundnut,6350.0
tamil nadu,green chilli,5850.0
tamil nadu,mint,3900.0
tamil nadu,maize,1900.0
tamil nadu,potato,2750.0
tamil nadu,bitter gourd,2700.0
tamil nadu,beans,5800.0
tamil nadu,cabbage,1800.0
tamil nadu,cucumber,2800.0
tamil nadu,raddish,1300.0
tamil nadu,banana,6500.0
tamil nadu,beans,7750.0
tamil nadu,onion,3000.0
tamil nadu,banana,4500.0
tamil nadu,potato,3500.0
tamil nadu,sapota,3500.0
tamil nadu,green chilli,4500.0
tamil nadu,carrot,5500.0
tamil nadu,raddish,3500.0
tamil nadu,capsicum,6500.0
tamil nadu,mint,2250.0
tamil nadu,tomato,1750.0
tamil nadu,pumpkin,1750.0
tamil nadu,snakeguard,3500.0
tamil nadu,onion,3500.0
tamil nadu,mint,2750.0
tamil nadu,brinjal,3100.0
tamil nadu,pumpkin,1500.0
tamil nadu,ridge gourd,3800.0
tamil nadu,drumstick,2100.0
tamil nadu,mango,3400.0
tamil nadu,guava,5250.0
tamil nadu,onion,2750.0
tamil nadu,potato,2900.0
tamil nadu,bottle gourd,900.0
tamil nadu,beans,7800.0
tamil nadu,coconut,4400.0
tamil nadu,ridge gourd,3700.0
tamil nadu,brinjal,1600.0
tamil nadu,bitter gourd,3200.0
tamil nadu,cucumber,2400.0
tamil nadu,lemon,6750.0
tamil nadu,mint,4250.0
tamil nadu,cauliflower,3000.0
tamil nadu,papaya,3500.0
tamil nadu,beans,4250.0
tamil nadu,coconut,5700.0
tamil nadu,cabbage,1000.0
tamil nadu,beetroot,2250.0
tamil nadu,drumstick,3500.0
tamil nadu,maize,2500.0
tamil nadu,bottle gourd,2250.0
tamil nadu,pumpkin,2250.0
tamil nadu,ridge gourd,3750.0
tamil nadu,capsicum,4750.0
tamil nadu,guava,5750.0
tamil nadu,banana,4500.0
tamil nadu,brinjal,2500.0
tamil nadu,sweet line,6000.0
tamil nadu,bitter gourd,4000.0
tamil nadu,beans,4000.0
tamil nadu,beetroot,3500.0
tamil nadu,cauliflower,3750.0
tamil nadu,brinjal,1800.0
tamil nadu,green peas,5500.0
tamil nadu,beetroot,2900.0
tamil nadu,bottle gourd,900.0
tamil nadu,ginger,7500.0
tamil nadu,carrot,5600.0
tamil nadu,snakeguard,2250.0
tamil nadu,ridge gourd,3250.0
tamil nadu,banana,3250.0
tamil nadu,papaya,3250.0
tamil nadu,coconut,5250.0
tamil nadu,mango,5500.0
tamil nadu,banana,3750.0
tamil nadu,green chilli,3500.0
tamil nadu,snakeguard,2250.0
tamil nadu,banana,7500.0
tamil nadu,pineapple,7500.0
tamil nadu,papaya,3500.0
tamil nadu,bottle gourd,1250.0
tamil nadu,mango,5500.0
tamil nadu,guava,7500.0
tamil nadu,cauliflower,1750.0
tamil nadu,papaya,2800.0
tamil nadu,water melon,2200.0
tamil nadu,tomato,900.0
tamil nadu,bitter gourd,2200.0
tamil nadu,pumpkin,1800.0
tamil nadu,sweet potato,2200.0
tamil nadu,cabbage,1250.0
tamil nadu,snakeguard,2400.0
tamil nadu,drumstick,4500.0
tamil nadu,guava,5250.0
tamil nadu,green chilli,5500.0
tamil nadu,banana,3750.0
tamil nadu,ginger,7250.0
tamil nadu,cabbage,900.0
tamil nadu,cucumber,2250.0
tamil nadu,capsicum,2750.0
tamil nadu,mint,2750.0
tamil nadu,potato,2250.0
tamil nadu,coriander leaves,5500.0
tamil nadu,tomato,1250.0
tamil nadu,beans,5500.0
tamil nadu,coconut,5500.0
tamil nadu,snakeguard,2750.0
tamil nadu,capsicum,3500.0
tamil nadu,banana,3750.0
tamil nadu,pineapple,7000.0
tamil nadu,cauliflower,2250.0
tamil nadu,sapota,4500.0
tamil nadu,papaya,3800.0
tamil nadu,water melon,2000.0
tamil nadu,beans,5500.0
tamil nadu,cucumber,7500.0
tamil nadu,guava,7500.0
tamil nadu,brinjal,3500.0
tamil nadu,bottle gourd,2600.0
tamil nadu,beans,5500.0
tamil nadu,drumstick,4000.0
tamil nadu,mint,2750.0
tamil nadu,onion,2900.0
tamil nadu,papaya,3800.0
tamil nadu,sweet line,7500.0
tamil nadu,guava,7500.0
tamil nadu,mint,2750.0
tamil nadu,onion,2750.0
tamil nadu,green chilli,3300.0
tamil nadu,banana,2750.0
tamil nadu,drumstick,4000.0
tamil nadu,onion,3900.0
tamil nadu,groundnut,4500.0
tamil nadu,bottle gourd,2500.0
tamil nadu,banana,2000.0
tamil nadu,sweet potato,3300.0
tamil nadu,snakeguard,3300.0
tamil nadu,raddish,2250.0
tamil nadu,sapota,4500.0
tamil nadu,papaya,3800.0
tamil nadu,tomato,1750.0
tamil nadu,bitter gourd,3500.0
tamil nadu,banana,2200.0
tamil nadu,beetroot,3400.0
tamil nadu,cucumber,7000.0
tamil nadu,raddish,2250.0
tamil nadu,drumstick,4500.0
tamil nadu,mango,7250.0
tamil nadu,onion,3250.0
tamil nadu,potato,3750.0
tamil nadu,pumpkin,3500.0
tamil nadu,ridge gourd,4250.0
tamil nadu,onion,4500.0
tamil nadu,beans,5750.0
tamil nadu,cucumber,2750.0
tamil nadu,ridge gourd,4750.0
tamil nadu,mango,6750.0
tamil nadu,onion,2500.0
tamil nadu,cauliflower,2500.0
tamil nadu,green peas,7500.0
tamil nadu,papaya,2750.0
tamil nadu,water melon,1200.0
tamil nadu,groundnut,7250.0
tamil nadu,sweet potato,4750.0
tamil nadu,cabbage,1650.0
tamil nadu,drumstick,2250.0
tamil nadu,lime,3750.0
tamil nadu,guava,6500.0
tamil nadu,muskmelon,2650.0
tamil nadu,mint,3750.0
tamil nadu,cauliflower,3000.0
tamil nadu,sweet line,3750.0
tamil nadu,coconut,5100.0
tamil nadu,raddish,2400.0
tamil nadu,guava,5500.0
tamil nadu,lemon,7250.0
tamil nadu,banana,3750.0
tamil nadu,onion,2300.0
tamil nadu,water melon,1750.0
tamil nadu,green chilli,5250.0
tamil nadu,banana,2750.0
tamil nadu,ginger,7000.0
tamil nadu,carrot,5250.0
tamil nadu,cabbage,2250.0
tamil nadu,snakeguard,4250.0
tamil nadu,ridge gourd,5250.0
tamil nadu,drumstick,2750.0
tamil nadu,groundnut,7500.0
tamil nadu,bottle gourd,1200.0
tamil nadu,beetroot,4500.0
tamil nadu,pineapple,8500.0
tamil nadu,brinjal,2250.0
tamil nadu,papaya,4750.0
tamil nadu,coconut,5250.0
tamil nadu,capsicum,5750.0
tamil nadu,onion,2700.0
tamil nadu,tomato,1650.0
tamil nadu,raddish,2200.0
tamil nadu,onion,3500.0
tamil nadu,potato,3750.0
tamil nadu,cauliflower,4500.0
tamil nadu,pumpkin,1250.0
tamil nadu,banana,2750.0
tamil nadu,tomato,1750.0
tamil nadu,pumpkin,1250.0
tamil nadu,coconut,5500.0
tamil nadu,sweet potato,4250.0
tamil nadu,drumstick,3250.0
tamil nadu,banana,2750.0
tamil nadu,ridge gourd,3250.0
tamil nadu,onion,3650.0
tamil nadu,tomato,1850.0
tamil nadu,bitter gourd,1850.0
tamil nadu,green chilli,2750.0
tamil nadu,raddish,2300.0
tamil nadu,mint,4600.0
tamil nadu,cauliflower,4750.0
tamil nadu,brinjal,5250.0
tamil nadu,coriander leaves,6250.0
tamil nadu,soybean,8250.0
tamil nadu,green chilli,4750.0
tamil nadu,carrot,3750.0
tamil nadu,mango,5250.0
tamil nadu,mint,5750.0
tamil nadu,banana,4750.0
tamil nadu,brinjal,5500.0
tamil nadu,bitter gourd,5250.0
tamil nadu,coconut,5750.0
tamil nadu,brinjal,5250.0
tamil nadu,coriander leaves,5750.0
tamil nadu,papaya,3250.0
tamil nadu,bottle gourd,1900.0
tamil nadu,sweet potato,3750.0
tamil nadu,mango,5500.0
tamil nadu,muskmelon,2750.0
tamil nadu,lemon,5500.0
tamil nadu,banana,4750.0
tamil nadu,onion,2750.0
tamil nadu,potato,3250.0
tamil nadu,cauliflower,2750.0
tamil nadu,sapota,3500.0
tamil nadu,groundnut,6500.0
tamil nadu,cabbage,3200.0
tamil nadu,cucumber,3500.0
tamil nadu,drumstick,3500.0
tamil nadu,banana,4250.0
tamil nadu,onion,2800.0
tamil nadu,coriander leaves,3600.0
tamil nadu,bitter gourd,3900.0
tamil nadu,snakeguard,2600.0
tamil nadu,ridge gourd,3800.0
tamil nadu,drumstick,2750.0
tamil nadu,muskmelon,2250.0
tamil nadu,maize,3250.0
tamil nadu,pumpkin,1900.0
tamil nadu,ginger,8000.0
tamil nadu,cabbage,2750.0
tamil nadu,beetroot,4750.0
tamil nadu,ridge gourd,3800.0
tamil nadu,lemon,6500.0
tamil nadu,mint,3300.0
tamil nadu,banana,4250.0
tamil nadu,onion,2900.0
tamil nadu,sapota,3900.0
tamil nadu,papaya,2900.0
tamil nadu,tomato,1500.0
tamil nadu,beans,8250.0
tamil nadu,carrot,5900.0
tamil nadu,capsicum,6750.0
tamil nadu,mint,2900.0
tamil nadu,maize,3000.0
tamil nadu,cauliflower,2750.0
tamil nadu,brinjal,1900.0
tamil nadu,banana,2200.0
tamil nadu,ginger,7750.0
tamil nadu,sweet potato,3750.0
tamil nadu,cabbage,2750.0
tamil nadu,mango,4500.0
tamil nadu,mint,2750.0
tamil nadu,banana,4250.0
tamil nadu,papaya,2750.0
tamil nadu,water melon,1900.0
tamil nadu,beans,6750.0
tamil nadu,carrot,5250.0
tamil nadu,capsicum,6750.0
tamil nadu,lime,3250.0
tamil nadu,guava,5750.0
tamil nadu,mint,3250.0
tamil nadu,banana,5500.0
tamil nadu,green peas,7500.0
tamil nadu,bitter gourd,3750.0
tamil nadu,snakeguard,2750.0
tamil nadu,ridge gourd,4000.0
tamil nadu,lemon,7000.0
tamil nadu,banana,4000.0
tamil nadu,sapota,4700.0
tamil nadu,papaya,4000.0
tamil nadu,tomato,2100.0
tamil nadu,banana,3000.0
tamil nadu,beetroot,3500.0
tamil nadu,raddish,2400.0
tamil nadu,drumstick,4500.0
tamil nadu,mint,2900.0
tamil nadu,onion,2750.0
tamil nadu,banana,2750.0
tamil nadu,coconut,5500.0
tamil nadu,beetroot,3600.0
tamil nadu,guava,7600.0
tamil nadu,mint,3100.0
tamil nadu,coriander leaves,4750.0
tamil nadu,green chilli,3800.0
tamil nadu,beans,6750.0
tamil nadu,coconut,6000.0
tamil nadu,cabbage,2200.0
tamil nadu,capsicum,6500.0
tamil nadu,brinjal,3750.0
tamil nadu,coconut,5750.0
tamil nadu,raddish,2750.0
tamil nadu,mint,3250.0
tamil nadu,bitter gourd,3750.0
tamil nadu,bottle gourd,2250.0
tamil nadu,green chilli,3750.0
tamil nadu,beetroot,3250.0
tamil nadu,onion,4250.0
tamil nadu,onion,2600.0
tamil nadu,guava,8000.0
tamil nadu,brinjal,3500.0
tamil nadu,bottle gourd,2600.0
tamil nadu,banana,3000.0
tamil nadu,beans,7400.0
tamil nadu,cabbage,2200.0
tamil nadu,ridge gourd,5600.0
tamil nadu,onion,4000.0
tamil nadu,onion,3600.0
tamil nadu,brinjal,2000.0
tamil nadu,green chilli,3800.0
tamil nadu,onion,2450.0
tamil nadu,potato,2400.0
tamil nadu,cauliflower,2000.0
tamil nadu,brinjal,1700.0
tamil nadu,ginger,6400.0
tamil nadu,carrot,2950.0
